player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Duncan Davitt,Chicago White Sox,26,1,0,1,1,0,0,0,0,0,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,14,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,8,.570,0,0,0,0,0,1.00,.---,14.00,1,0.00,0.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Daniel Duarte,New York Mets,29,3,0,6,4,0,0,0,0,3,1,0,1,0,.071,14,.133,.071,.204,1,0,.000,1.000,1,56,0.00,5.0,0,0,0,0,0,0,0,0.40,15,15,3,0,0,41,.730,0,0,1,0,1,1.50,.---,11.20,2,3.00,5.40,1.80,1.80,0.00,0.00,3,0,0,0,0
Jose Espada,Baltimore Orioles,29,1,0,1,1,0,0,0,0,0,0,0,2,0,.500,4,.500,.500,1.000,0,0,.---,.---,1,15,0.00,1.0,0,0,0,0,0,0,0,2.00,4,3,1,0,0,10,.670,0,0,0,0,2,1.00,.---,15.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Alec Gamboa,Boston Red Sox,29,2,0,0,2,0,0,0,0,3,0,0,0,0,.000,4,.000,.000,.000,0,0,.---,.---,0,20,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,2,0,0,14,.700,0,0,0,0,0,0.00,.---,12.00,2,-.--,16.20,0.00,0.00,0.00,0.00,2,1,0,0,1
Sam Haggerty,Texas Rangers,32,1,0,2,0,0,0,0,0,0,0,0,0,1,.000,2,.333,.000,.333,0,0,.---,.---,1,6,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.830,1,0,0,0,0,2.00,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Welinton Herrera,Colorado Rockies,22,3,0,2,3,0,0,0,0,2,1,0,2,0,.222,9,.300,.222,.522,0,0,.---,.---,0,45,0.00,2.1,0,0,0,0,0,0,0,1.29,10,7,3,0,0,28,.620,0,0,0,0,2,0.67,.---,19.29,1,2.00,7.71,3.86,7.71,0.00,0.00,0,0,0,0,0
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
James Karinchak,Atlanta Braves,30,5,0,3,8,0,1,0,0,5,2,0,1,0,.059,17,.158,.118,.276,1,1,.500,.500,0,83,0.00,5.2,0,0,0,0,0,0,0,0.53,19,17,5,0,0,49,.590,0,0,0,0,2,0.38,.---,14.65,1,2.50,7.94,3.18,1.59,0.00,0.00,0,0,0,0,0
William Kempner,Miami Marlins,25,6,0,6,11,0,0,0,0,10,2,0,3,1,.100,30,.182,.100,.282,0,1,1.000,.000,0,130,0.00,9.0,1,0,0,0,0,0,0,0.56,33,27,6,0,0,85,.650,1,0,0,0,3,0.55,1.000,14.44,1,5.00,10.00,2.00,3.00,0.00,0.00,5,0,0,0,0
Jared Koenig,Milwaukee Brewers,32,3,0,3,1,2,2,0,0,4,2,2,3,0,.273,11,.385,.455,.840,0,0,.---,.---,0,46,0.00,2.1,0,0,0,0,1,0,0,2.14,13,7,3,0,0,29,.630,0,0,1,0,5,3.00,.---,19.71,0,2.00,15.43,7.71,11.57,7.71,0.00,2,2,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Matt Krook,Athletics,31,2,0,3,1,0,0,0,0,2,2,0,1,0,.143,7,.333,.143,.476,1,1,.500,.500,0,43,0.00,2.1,0,0,0,0,1,0,0,1.29,9,7,2,0,0,26,.600,0,0,0,0,1,3.00,.---,18.43,0,1.00,7.71,7.71,3.86,0.00,0.00,0,0,0,0,0
Jorge Mateo,Atlanta Braves,31,1,0,0,3,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,11,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,6,.550,0,0,0,0,1,0.00,.---,11.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Easton McGee,Milwaukee Brewers,28,2,0,3,0,0,1,0,0,1,1,0,1,0,.200,5,.333,.400,.733,0,0,.---,.---,2,22,0.00,2.0,0,0,0,0,0,0,0,1.00,6,6,2,0,0,13,.590,0,0,0,0,2,3.00,.---,11.00,2,1.00,4.50,4.50,4.50,0.00,0.00,2,1,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Victor Mederos,Atlanta Braves,25,1,0,2,3,0,0,0,0,0,1,0,0,0,.000,5,.167,.000,.167,0,0,.---,.---,1,25,0.00,2.0,0,0,0,0,0,0,0,0.50,6,6,1,0,0,14,.560,0,0,0,0,0,0.67,.---,12.50,1,0.00,0.00,4.50,0.00,0.00,0.00,0,0,0,0,0
A.J. Minter,New York Mets,32,11,0,9,13,1,0,0,0,8,1,0,5,0,.143,35,.167,.143,.310,1,1,.500,.500,0,134,0.00,10.0,0,1,0,0,1,0,0,0.60,36,30,11,0,0,90,.670,0,0,0,0,5,0.69,.000,13.40,6,8.00,7.20,0.90,4.50,0.90,0.00,4,0,0,0,0
Eduardo Rivera,Boston Red Sox,23,1,0,4,2,0,0,0,0,3,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,1,41,0.00,3.1,0,0,0,0,0,0,0,0.30,10,10,1,0,0,26,.630,0,0,0,0,1,2.00,.---,12.30,1,-.--,8.10,0.00,2.70,0.00,0.00,0,0,0,0,0
Jake Rogers,Detroit Tigers,31,2,0,1,2,0,0,0,0,1,0,0,2,0,.333,6,.333,.333,.666,0,0,.---,.---,0,20,0.00,1.1,0,0,0,0,0,0,0,1.50,6,4,2,0,0,12,.600,0,0,0,0,2,0.50,.---,15.00,2,-.--,6.75,0.00,13.50,0.00,0.00,3,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Javier Sanoja,Miami Marlins,23,2,0,0,5,0,1,0,0,1,0,0,1,0,.143,7,.143,.286,.429,0,0,.---,.---,0,22,0.00,2.0,0,0,0,0,0,0,0,0.50,7,6,2,0,0,15,.680,0,0,0,0,2,0.00,.---,11.00,2,-.--,4.50,0.00,4.50,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Dylan Smith,San Francisco Giants,26,8,0,3,11,0,0,0,0,7,4,0,4,0,.160,25,.276,.160,.436,0,1,1.000,.000,0,119,0.00,6.2,0,0,1,1,0,0,0,1.20,29,20,8,0,0,76,.640,0,0,1,0,4,0.27,.---,17.85,3,1.75,9.45,5.40,5.40,0.00,0.00,6,1,0,0,0
Drew Sommers,Detroit Tigers,25,10,0,7,3,0,0,0,0,10,3,1,4,1,.174,23,.296,.174,.470,0,0,.---,.---,0,110,0.00,6.2,0,0,0,0,2,0,0,1.05,28,20,10,0,0,74,.670,1,0,1,0,4,2.33,.---,16.50,1,3.33,13.50,4.05,5.40,0.00,0.00,7,3,0,1,0
Hunter Stratton,Atlanta Braves,29,1,0,1,0,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,1,12,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,9,.750,0,0,0,0,1,1.00,.---,12.00,1,-.--,9.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Myles Straw,Toronto Blue Jays,31,1,0,2,2,0,0,0,0,0,1,0,4,0,.500,8,.556,.500,1.056,0,0,.---,.---,0,20,0.00,1.1,0,0,0,0,0,0,0,3.75,9,4,1,0,0,11,.550,0,0,0,0,4,1.00,.---,15.00,1,0.00,0.00,6.75,27.00,0.00,0.00,1,1,0,0,0
Garrett Stubbs,Philadelphia Phillies,33,2,0,0,4,0,0,0,0,0,0,0,0,0,.000,4,.000,.000,.000,0,0,.---,.---,0,8,0.00,1.1,0,0,0,0,0,0,0,0.00,4,4,2,0,0,5,.630,0,0,0,0,0,0.00,.---,6.00,2,-.--,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0
Ildemaro Vargas,Arizona Diamondbacks,34,1,0,2,2,0,0,0,0,0,2,0,0,0,.000,4,.333,.000,.333,0,0,.---,.---,1,20,0.00,1.2,0,0,0,0,0,0,0,1.20,6,5,1,0,0,7,.350,0,0,0,0,0,1.00,.---,12.00,1,0.00,0.00,10.80,0.00,0.00,0.00,2,0,0,0,0
Vince Velasquez,Chicago Cubs,34,1,0,1,5,0,1,0,0,1,0,0,1,0,.125,8,.125,.250,.375,0,0,.---,.---,0,31,0.00,2.1,0,0,0,0,0,0,0,0.43,8,7,1,0,0,22,.710,0,0,1,0,2,0.20,.---,13.29,1,-.--,3.86,0.00,3.86,0.00,0.00,1,1,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Bryse Wilson,Philadelphia Phillies,28,1,0,2,3,0,0,0,0,0,1,0,1,0,.167,6,.286,.167,.453,0,0,.---,.---,1,29,0.00,2.0,0,0,0,0,0,0,0,1.00,7,6,1,0,0,19,.660,0,0,0,0,1,0.67,.---,14.50,1,0.00,0.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Alimber Santa,Houston Astros,23,8,0,15,14,5,1,0,0,8,5,0,5,0,.125,40,.213,.150,.363,1,0,.000,1.000,1,181,0.71,12.2,0,1,0,0,0,0,1,0.79,47,38,8,0,0,109,.600,0,1,0,0,6,1.07,.000,14.29,4,1.60,5.68,3.55,3.55,3.55,0.00,1,0,0,0,2
Mason Miller,San Diego Padres,27,32,0,19,17,5,0,0,0,66,13,0,14,0,.122,115,.209,.122,.331,0,4,1.000,.000,1,561,0.79,34.0,2,1,21,21,0,0,3,0.79,129,102,32,0,0,371,.660,0,0,3,0,14,1.12,.667,16.50,28,5.08,17.47,3.44,3.71,1.32,0.00,7,0,0,0,1
Louis Varland,Toronto Blue Jays,28,38,0,42,24,9,4,0,1,58,12,1,28,0,.185,151,.244,.232,.476,2,3,.600,.400,5,669,0.84,43.0,3,2,16,16,5,0,4,0.93,164,129,38,0,0,451,.670,0,0,2,0,35,1.75,.600,15.56,24,4.83,12.14,2.51,5.86,1.88,0.21,24,3,0,0,1
Robby Ahlstrom,Texas Rangers,27,8,0,10,10,1,0,0,0,5,3,0,6,0,.194,31,.265,.194,.459,0,1,1.000,.000,2,137,1.00,9.0,2,0,0,0,1,0,1,1.00,34,27,8,0,0,86,.630,0,0,0,0,6,1.00,1.000,15.22,2,1.67,5.00,3.00,6.00,1.00,0.00,5,3,0,0,0
Cam Booser,Tampa Bay Rays,34,8,0,1,15,1,0,0,1,10,3,0,6,0,.188,32,.257,.281,.538,1,0,.000,1.000,0,134,1.00,9.0,0,0,0,0,1,0,1,1.00,35,27,8,0,0,92,.690,0,0,0,0,9,0.07,.---,14.89,3,3.33,10.00,3.00,6.00,1.00,1.00,3,0,0,0,0
Josh Hader,Houston Astros,32,9,0,5,8,1,0,0,1,14,1,0,2,0,.069,29,.100,.172,.272,0,0,.---,.---,0,137,1.00,9.0,1,0,5,5,0,0,1,0.33,30,27,9,0,0,100,.730,0,0,0,0,5,0.63,1.000,15.22,6,14.00,14.00,1.00,2.00,1.00,1.00,0,0,0,0,0
