player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Welinton Herrera,Colorado Rockies,22,3,0,2,3,0,0,0,0,2,1,0,2,0,.222,9,.300,.222,.522,0,0,.---,.---,0,45,0.00,2.1,0,0,0,0,0,0,0,1.29,10,7,3,0,0,28,.620,0,0,0,0,2,0.67,.---,19.29,1,2.00,7.71,3.86,7.71,0.00,0.00,0,0,0,0,0
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Ben Joyce,Los Angeles Angels,25,2,0,2,1,0,0,0,0,2,1,0,1,0,.167,6,.286,.167,.453,1,0,.000,1.000,0,32,0.00,2.0,0,0,0,0,1,0,0,1.00,7,6,2,0,0,17,.530,0,0,0,0,1,2.00,.---,16.00,0,2.00,9.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Antoine Kelly,Chicago Cubs,26,1,0,2,0,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,1,18,0.00,1.1,0,0,0,0,0,0,0,0.75,4,4,1,0,0,10,.560,0,0,0,0,0,2.00,.---,13.50,1,1.00,6.75,6.75,0.00,0.00,0.00,2,0,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Nate Lavender,New York Mets,26,2,0,1,2,0,0,0,0,3,1,0,0,0,.000,6,.143,.000,.143,0,0,.---,.---,1,34,0.00,2.1,0,0,0,0,2,0,0,0.43,7,7,2,0,0,22,.650,0,0,0,0,0,0.50,.---,14.57,0,3.00,11.57,3.86,0.00,0.00,0.00,2,0,0,0,0
Alex McFarlane,Philadelphia Phillies,25,1,0,2,1,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,12,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,7,.580,0,0,0,0,1,2.00,.---,12.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jake Meyers,Houston Astros,30,1,0,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.560,0,0,0,0,0,3.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Noah Murdock,Pittsburgh Pirates,27,2,0,3,1,0,0,0,0,4,3,0,3,0,.300,10,.429,.300,.729,0,0,.---,.---,1,59,0.00,3.0,0,0,0,0,0,0,0,2.00,14,9,2,0,0,33,.560,0,0,1,0,3,3.00,.---,19.67,0,1.33,12.00,9.00,9.00,0.00,0.00,3,3,0,0,1
Luke Murphy,Los Angeles Angels,26,3,0,1,4,0,0,0,0,4,4,0,0,0,.000,9,.308,.000,.308,1,1,.500,.500,0,60,0.00,3.1,0,0,0,0,2,0,0,1.20,13,10,3,0,0,32,.530,0,0,0,1,0,0.25,.---,18.00,0,1.00,10.80,10.80,0.00,0.00,0.00,1,0,0,0,0
Parker Mushinski,Colorado Rockies,30,2,0,4,1,0,0,0,0,0,1,0,1,0,.167,6,.286,.167,.453,0,1,1.000,.000,1,35,0.00,2.0,0,0,0,0,1,0,0,1.00,7,6,2,0,0,21,.600,0,0,0,0,1,4.00,.---,17.50,0,0.00,0.00,4.50,4.50,0.00,0.00,1,0,0,0,0
Jake Rogers,Detroit Tigers,31,3,0,2,2,0,1,0,0,3,1,0,3,1,.300,10,.417,.400,.817,0,0,.---,.---,0,43,0.00,2.1,0,0,0,0,0,0,0,1.71,12,7,3,0,0,23,.530,1,0,0,0,4,1.00,.---,18.43,3,3.00,11.57,3.86,11.57,0.00,0.00,3,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Garrett Stallings,Milwaukee Brewers,28,4,0,5,10,0,0,0,0,9,3,0,3,0,.111,27,.200,.111,.311,0,1,1.000,.000,0,122,0.00,8.0,0,0,0,0,0,0,0,0.75,30,24,4,0,0,76,.620,0,0,0,0,3,0.50,.---,15.25,3,3.00,10.13,3.38,3.38,0.00,0.00,1,1,0,0,0
Myles Straw,Toronto Blue Jays,31,3,0,6,3,0,0,0,0,0,1,0,5,0,.357,14,.400,.357,.757,0,0,.---,.---,0,45,0.00,3.0,0,0,0,0,0,0,0,2.00,15,9,3,0,0,26,.580,0,0,0,0,5,2.00,.---,15.00,3,0.00,0.00,3.00,15.00,0.00,0.00,2,1,0,0,0
Bryan Torres,St. Louis Cardinals,28,1,0,0,6,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,.---,0,18,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,10,.560,0,0,0,0,1,0.00,.---,9.00,1,0.00,0.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,2,0,3,6,0,1,0,0,1,0,0,1,0,.091,11,.091,.182,.273,0,0,.---,.---,0,43,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,2,0,0,29,.670,0,0,1,0,2,0.50,.---,12.90,2,-.--,2.70,0.00,2.70,0.00,0.00,1,1,0,0,0
Blake Weiman,Los Angeles Angels,30,1,0,1,2,0,0,0,0,0,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,15,0.00,1.0,0,0,0,0,1,0,0,2.00,5,3,1,0,0,11,.730,0,0,0,0,2,0.50,.---,15.00,0,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Trevor Williams,Washington Nationals,34,4,0,6,3,0,1,0,0,9,2,0,5,1,.217,23,.308,.261,.569,0,0,.---,.---,1,114,0.00,6.0,0,0,0,0,0,0,0,1.17,26,18,4,0,0,78,.680,1,0,0,0,6,2.00,.---,19.00,4,4.50,13.50,3.00,7.50,0.00,0.00,2,1,0,0,0
Jefry Yan,New York Mets,29,2,0,1,2,0,0,0,0,2,2,0,3,0,.429,7,.500,.429,.929,0,0,.---,.---,0,37,0.00,2.0,0,0,0,0,1,0,0,2.50,10,6,2,0,0,24,.650,0,0,0,0,3,0.50,.---,18.50,0,1.00,9.00,9.00,13.50,0.00,0.00,2,2,0,0,1
Guillo Zuñiga,New York Mets,27,1,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.610,0,0,0,0,0,0.00,.---,18.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Mason Miller,San Diego Padres,27,46,0,27,26,6,2,0,0,90,16,1,23,1,.139,165,.219,.152,.371,0,5,1.000,.000,2,770,0.74,48.1,4,1,28,29,0,1,4,0.81,183,145,46,0,0,512,.660,1,0,4,0,25,1.04,.800,15.93,41,5.63,16.76,2.98,4.28,1.12,0.00,12,3,0,0,1
Gerardo Carrillo,Arizona Diamondbacks,27,5,0,10,5,1,1,0,0,10,4,1,6,0,.194,31,.286,.226,.512,0,1,1.000,.000,2,137,1.00,9.0,2,0,0,0,0,0,1,1.11,35,27,5,0,0,87,.640,0,0,0,0,7,2.00,1.000,15.22,1,2.50,10.00,4.00,6.00,1.00,0.00,0,0,0,0,0
Yerry De los Santos,New York Yankees,28,6,0,11,9,5,0,0,1,7,4,0,8,0,.235,34,.316,.324,.640,0,1,1.000,.000,2,156,1.00,9.0,0,0,0,0,0,0,1,1.33,39,27,6,0,0,104,.670,0,0,0,0,11,1.22,.---,17.33,1,1.75,7.00,4.00,8.00,5.00,1.00,3,1,0,1,0
Josh Hader,Houston Astros,32,27,0,15,24,3,1,0,1,36,10,0,10,0,.118,85,.211,.165,.376,0,0,.---,.---,0,390,1.08,25.0,3,1,16,16,0,0,3,0.80,95,75,27,0,0,265,.680,0,0,0,0,14,0.63,.750,15.60,21,3.60,12.96,3.60,3.60,1.08,0.36,2,0,0,0,0
Josh Ekness,Miami Marlins,24,8,0,9,9,4,0,0,1,5,6,0,4,0,.154,26,.313,.269,.582,0,0,.---,.---,2,139,1.13,8.0,0,1,1,2,0,1,1,1.25,33,24,8,0,0,85,.610,0,0,1,0,7,1.00,.000,17.38,3,0.83,5.63,6.75,4.50,4.50,1.13,2,0,0,1,0
Randy Dobnak,Kansas City Royals,31,6,4,48,27,4,5,0,2,15,13,0,24,0,.212,113,.291,.310,.601,1,4,.800,.200,0,522,1.16,31.0,2,0,0,0,0,0,4,1.19,127,93,6,0,0,320,.610,0,0,0,1,35,1.78,1.000,16.84,0,1.15,4.35,3.77,6.97,1.16,0.58,0,0,0,0,1
Daniel Duarte,New York Mets,29,11,0,15,16,2,1,0,1,13,4,0,8,1,.154,52,.228,.231,.459,2,1,.333,.667,1,234,1.17,15.1,0,0,1,1,1,0,2,0.78,57,46,11,0,0,164,.700,1,0,1,0,12,0.94,.---,15.26,6,3.25,7.63,2.35,4.70,1.17,0.59,5,0,0,0,0
Alimber Santa,Houston Astros,23,10,0,19,17,6,1,0,1,9,6,0,8,0,.160,50,.237,.240,.477,1,0,.000,1.000,1,238,1.17,15.1,0,1,0,0,0,0,2,0.91,59,46,10,0,0,147,.620,0,1,0,0,12,1.12,.000,15.52,4,1.50,5.28,3.52,4.70,3.52,0.59,4,2,0,0,3
Brian Fitzpatrick,Milwaukee Brewers,26,5,0,8,7,2,1,0,0,5,3,0,7,0,.259,27,.333,.296,.629,0,0,.---,.---,1,109,1.35,6.2,0,0,0,0,0,0,1,1.50,30,20,5,0,0,71,.650,0,1,0,0,8,1.14,.---,16.35,1,1.67,6.75,4.05,9.45,2.70,0.00,2,0,0,0,0
Brent Headrick,New York Yankees,28,59,0,42,59,10,9,2,2,71,19,1,47,0,.218,216,.281,.306,.587,0,2,1.000,.000,4,908,1.38,58.2,6,1,0,1,16,1,9,1.13,238,176,59,0,0,610,.670,0,0,3,0,66,0.71,.857,15.48,6,3.74,10.89,2.91,7.21,1.53,0.31,37,4,0,3,0
Louis Varland,Toronto Blue Jays,28,53,0,60,36,17,5,0,2,74,16,1,44,0,.207,213,.261,.258,.519,2,3,.600,.400,7,939,1.38,58.2,4,4,24,25,5,1,9,1.02,230,176,53,0,0,633,.670,0,0,3,0,55,1.67,.500,16.01,36,4.63,11.35,2.45,6.75,2.61,0.31,26,3,0,0,1
Carl Edwards Jr.,New York Mets,34,2,0,3,4,1,0,0,1,11,4,0,3,0,.143,21,.280,.286,.566,0,0,.---,.---,0,99,1.50,6.0,0,0,0,0,0,0,1,1.17,25,18,2,0,0,62,.630,0,0,0,0,6,0.75,.---,16.50,1,2.75,16.50,6.00,4.50,1.50,1.50,3,1,0,0,0
