player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Marco Gonzales,Texas Rangers,34,1,0,2,5,0,1,0,0,2,2,0,2,0,.182,11,.308,.273,.581,0,0,.---,.---,0,49,0.00,3.0,0,0,1,1,0,0,0,1.33,13,9,1,0,0,31,.630,0,0,0,0,3,0.40,.---,16.33,1,1.00,6.00,6.00,6.00,0.00,0.00,0,0,0,0,0
Michael Grove,Tampa Bay Rays,29,1,0,1,4,0,0,0,0,4,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,0,34,0.00,3.0,1,0,0,0,0,0,0,0.33,10,9,1,0,0,26,.760,0,0,0,0,1,0.25,1.000,11.33,0,-.--,12.00,0.00,3.00,0.00,0.00,0,0,0,0,0
Sam Haggerty,Texas Rangers,32,1,0,2,0,0,0,0,0,0,0,0,0,1,.000,2,.333,.000,.333,0,0,.---,.---,1,6,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.830,1,0,0,0,0,2.00,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Elieser Hernández,Atlanta Braves,31,1,0,2,5,0,0,0,0,2,3,1,1,0,.100,10,.308,.100,.408,0,1,1.000,.000,0,48,0.00,3.0,1,0,0,0,0,0,0,1.33,13,9,1,0,0,27,.560,0,0,0,0,1,0.40,1.000,16.00,0,0.67,6.00,9.00,3.00,0.00,0.00,0,0,0,0,0
Welinton Herrera,Colorado Rockies,22,3,0,2,3,0,0,0,0,2,1,0,2,0,.222,9,.300,.222,.522,0,0,.---,.---,0,45,0.00,2.1,0,0,0,0,0,0,0,1.29,10,7,3,0,0,28,.620,0,0,0,0,2,0.67,.---,19.29,1,2.00,7.71,3.86,7.71,0.00,0.00,0,0,0,0,0
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Alex McFarlane,Philadelphia Phillies,25,1,0,2,1,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,12,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,7,.580,0,0,0,0,1,2.00,.---,12.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Easton McGee,Milwaukee Brewers,28,2,0,3,0,0,1,0,0,1,1,0,1,0,.200,5,.333,.400,.733,0,0,.---,.---,2,22,0.00,2.0,0,0,0,0,0,0,0,1.00,6,6,2,0,0,13,.590,0,0,0,0,2,3.00,.---,11.00,2,1.00,4.50,4.50,4.50,0.00,0.00,2,1,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jake Meyers,Houston Astros,30,1,0,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.560,0,0,0,0,0,3.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jake Rogers,Detroit Tigers,31,3,0,2,2,0,1,0,0,3,1,0,3,1,.300,10,.417,.400,.817,0,0,.---,.---,0,43,0.00,2.1,0,0,0,0,0,0,0,1.71,12,7,3,0,0,23,.530,1,0,0,0,4,1.00,.---,18.43,3,3.00,11.57,3.86,11.57,0.00,0.00,3,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Garrett Stallings,Milwaukee Brewers,28,3,0,5,5,0,0,0,0,5,2,0,1,0,.063,16,.167,.063,.230,0,0,.---,.---,0,79,0.00,5.0,0,0,0,0,0,0,0,0.60,18,15,3,0,0,47,.590,0,0,0,0,1,1.00,.---,15.80,3,2.50,9.00,3.60,1.80,0.00,0.00,0,0,0,0,0
Myles Straw,Toronto Blue Jays,31,3,0,6,3,0,0,0,0,0,1,0,5,0,.357,14,.400,.357,.757,0,0,.---,.---,0,45,0.00,3.0,0,0,0,0,0,0,0,2.00,15,9,3,0,0,26,.580,0,0,0,0,5,2.00,.---,15.00,3,0.00,0.00,3.00,15.00,0.00,0.00,2,1,0,0,0
Bryan Torres,St. Louis Cardinals,28,1,0,0,6,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,.---,0,18,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,10,.560,0,0,0,0,1,0.00,.---,9.00,1,0.00,0.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,2,0,3,6,0,1,0,0,1,0,0,1,0,.091,11,.091,.182,.273,0,0,.---,.---,0,43,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,2,0,0,29,.670,0,0,1,0,2,0.50,.---,12.90,2,-.--,2.70,0.00,2.70,0.00,0.00,1,1,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Guillo Zuñiga,New York Mets,27,1,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.610,0,0,0,0,0,0.00,.---,18.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Angel Chivilli,New York Yankees,23,11,0,11,15,2,2,0,1,13,4,0,7,1,.152,46,.235,.261,.496,0,2,1.000,.000,0,195,0.71,12.2,1,0,0,0,1,0,1,0.87,51,38,11,0,0,122,.630,1,0,0,0,12,0.73,1.000,15.39,3,3.25,9.24,2.84,4.97,1.42,0.71,4,0,0,0,0
Mason Miller,San Diego Padres,27,42,0,26,23,6,1,0,0,80,15,1,21,1,.141,149,.223,.148,.371,0,5,1.000,.000,2,697,0.82,43.2,2,1,27,27,0,0,4,0.82,166,131,42,0,0,462,.660,1,0,4,0,22,1.13,.667,15.96,37,5.33,16.49,3.09,4.33,1.24,0.00,9,1,0,0,1
Louis Varland,Toronto Blue Jays,28,48,0,50,31,11,5,0,1,72,14,1,37,0,.196,189,.250,.238,.488,2,3,.600,.400,6,835,1.02,53.0,3,3,22,22,5,0,6,0.96,204,159,48,0,0,561,.670,0,0,3,0,45,1.61,.500,15.75,34,5.14,12.23,2.38,6.28,1.87,0.17,24,3,0,0,1
Yerry De los Santos,New York Yankees,28,5,0,11,8,5,0,0,1,7,4,0,8,0,.242,33,.324,.333,.657,0,1,1.000,.000,2,154,1.04,8.2,0,0,0,0,0,0,1,1.38,38,26,5,0,0,102,.660,0,0,0,0,11,1.38,.---,17.77,1,1.75,7.27,4.15,8.31,5.19,1.04,3,1,0,1,0
Alimber Santa,Houston Astros,23,10,0,19,17,6,1,0,1,9,6,0,8,0,.160,50,.237,.240,.477,1,0,.000,1.000,1,238,1.17,15.1,0,1,0,0,0,0,2,0.91,59,46,10,0,0,147,.620,0,1,0,0,12,1.12,.000,15.52,4,1.50,5.28,3.52,4.70,3.52,0.59,4,2,0,0,3
Josh Hader,Houston Astros,32,23,0,10,20,3,1,0,1,33,10,0,10,0,.137,73,.241,.192,.433,0,0,.---,.---,0,349,1.29,21.0,3,1,13,13,0,0,3,0.95,83,63,23,0,0,239,.680,0,0,0,0,14,0.50,.750,16.62,18,3.30,14.14,4.29,4.29,1.29,0.43,2,0,0,0,0
Brian Fitzpatrick,Milwaukee Brewers,26,5,0,8,7,2,1,0,0,5,3,0,7,0,.259,27,.333,.296,.629,0,0,.---,.---,1,109,1.35,6.2,0,0,0,0,0,0,1,1.50,30,20,5,0,0,71,.650,0,1,0,0,8,1.14,.---,16.35,1,1.67,6.75,4.05,9.45,2.70,0.00,2,0,0,0,0
Brent Headrick,New York Yankees,28,53,0,38,56,9,9,1,2,63,17,1,41,0,.210,195,.274,.297,.571,0,2,1.000,.000,4,817,1.35,53.1,6,1,0,1,13,1,8,1.09,215,160,53,0,0,551,.670,0,0,2,0,58,0.68,.857,15.32,6,3.71,10.63,2.87,6.92,1.52,0.34,32,3,0,3,0
Randy Dobnak,Kansas City Royals,31,4,2,29,15,3,3,0,2,10,9,0,17,0,.239,71,.325,.366,.691,1,2,.667,.333,0,331,1.42,19.0,0,0,0,0,0,0,3,1.37,80,57,4,0,0,205,.620,0,0,0,1,26,1.93,.---,17.42,0,1.11,4.74,4.26,8.05,1.42,0.95,0,0,0,0,0
Jacob Waguespack,Detroit Tigers,32,14,0,26,17,3,0,0,3,13,6,0,9,1,.141,64,.225,.281,.506,0,1,1.000,.000,1,267,1.47,18.1,0,1,0,0,1,0,3,0.82,72,55,14,0,0,174,.650,1,0,1,0,18,1.53,.000,14.56,6,2.17,6.38,2.95,4.42,1.47,1.47,2,1,0,1,0
Tom Cosgrove,Washington Nationals,30,6,0,3,10,1,1,0,0,4,2,0,6,0,.286,21,.320,.333,.653,0,0,.---,.---,1,86,1.50,6.0,0,0,1,1,2,0,1,1.33,25,18,6,0,0,60,.700,0,0,0,0,7,0.30,.---,14.33,1,2.00,6.00,3.00,9.00,1.50,0.00,2,1,0,0,2
Carl Edwards Jr.,New York Mets,34,2,0,3,4,1,0,0,1,11,4,0,3,0,.143,21,.280,.286,.566,0,0,.---,.---,0,99,1.50,6.0,0,0,0,0,0,0,1,1.17,25,18,2,0,0,62,.630,0,0,0,0,6,0.75,.---,16.50,1,2.75,16.50,6.00,4.50,1.50,1.50,3,1,0,0,0
Logan VanWey,Houston Astros,27,5,0,5,7,2,0,0,0,5,0,0,5,0,.250,20,.238,.250,.488,0,0,.---,.---,1,80,1.50,6.0,1,0,0,0,0,0,1,0.83,22,18,5,0,0,56,.700,0,0,0,0,5,0.71,1.000,13.33,5,-.--,7.50,0.00,7.50,3.00,0.00,0,0,0,1,1
Tyler Rogers,Toronto Blue Jays,35,49,0,79,35,15,5,1,0,27,13,4,38,0,.215,177,.267,.254,.521,2,0,.000,1.000,4,659,1.51,47.2,1,2,2,5,22,3,8,1.07,193,143,49,0,0,466,.710,0,0,0,0,45,2.26,.333,13.83,6,2.08,5.10,2.45,7.17,2.83,0.00,6,1,1,1,1
Franco Aleman,Cleveland Guardians,26,11,0,5,17,2,1,0,1,11,5,0,8,0,.195,41,.283,.293,.576,1,1,.500,.500,1,191,1.54,11.2,0,0,0,0,3,0,2,1.11,46,35,11,0,0,116,.610,0,0,0,0,12,0.29,.---,16.37,0,2.20,8.49,3.86,6.17,1.54,0.77,2,2,0,0,0
Bryan Baker,Tampa Bay Rays,31,42,0,35,42,7,6,0,2,43,13,0,21,1,.150,140,.226,.236,.462,0,1,1.000,.000,1,636,1.56,40.1,1,0,28,31,2,3,7,0.84,155,121,42,0,0,433,.680,1,1,0,0,33,0.83,1.000,15.77,31,3.31,9.60,2.90,4.69,1.56,0.45,5,0,0,0,1
